,ID,Q,Rating,Ctype,CtypeT,CtypeC,Anim,Cpair
2570,72,14,7,PhsL,TransL,Csl,ivs,base
2571,72,15,7,PhsL,TransL,Csl,base,base
2572,72,16,7,PhsL,TransL,Csl,base,base
2573,72,17,7,Aff,TransL,Csl,ivs,caus
2574,72,18,6,Aff,TransL,Csl,ivs,caus
2575,72,19,7,Aff,TransL,Csl,ivs,base
2576,72,20,6,Aff,TransL,Csl,ivs,base
2577,72,21,6,Loc,TransL,NCsl,ivs,caus
2578,72,22,4,Loc,TransL,NCsl,ivs,caus
2579,72,23,6,Loc,TransL,NCsl,base,caus
2580,72,24,7,Loc,TransL,NCsl,base,caus
2581,72,25,7,Loc,TransL,NCsl,ivs,base
2582,72,26,7,Loc,TransL,NCsl,ivs,base
2583,72,27,7,Loc,TransL,NCsl,base,base
2584,72,28,7,Loc,TransL,NCsl,base,base
2585,72,29,3,Poss,TransL,NCsl,ivs,caus
2586,72,30,4,Poss,TransL,NCsl,ivs,caus
2587,72,31,7,Poss,TransL,NCsl,base,caus
2588,72,32,7,Poss,TransL,NCsl,base,caus
2589,72,33,6,Poss,TransL,NCsl,ivs,base
2590,72,34,7,Poss,TransL,NCsl,ivs,base
2591,72,35,7,Poss,TransL,NCsl,base,base
2592,72,36,4,Poss,TransL,NCsl,base,base
2593,73,1,7,PhsH,TransH,Csl,ivs,caus
2594,73,2,5,PhsH,TransH,Csl,ivs,caus
2595,73,3,7,PhsH,TransH,Csl,base,caus
2596,73,4,7,PhsH,TransH,Csl,base,caus
2597,73,5,4,PhsH,TransH,Csl,ivs,base
2598,73,6,5,PhsH,TransH,Csl,ivs,base
2599,73,7,4,PhsH,TransH,Csl,base,base
2600,73,8,6,PhsH,TransH,Csl,base,base
2601,73,9,5,PhsL,TransL,Csl,ivs,caus
2602,73,10,5,PhsL,TransL,Csl,ivs,caus
2603,73,11,7,PhsL,TransL,Csl,base,caus
2604,73,12,5,PhsL,TransL,Csl,base,caus
2605,73,13,6,PhsL,TransL,Csl,ivs,base
2606,73,14,6,PhsL,TransL,Csl,ivs,base
2607,73,15,6,PhsL,TransL,Csl,base,base
2608,73,16,3,PhsL,TransL,Csl,base,base
2609,73,17,7,Aff,TransL,Csl,ivs,caus
2610,73,18,6,Aff,TransL,Csl,ivs,caus
2611,73,19,7,Aff,TransL,Csl,ivs,base
2612,73,20,4,Aff,TransL,Csl,ivs,base
2613,73,21,7,Loc,TransL,NCsl,ivs,caus
2614,73,22,7,Loc,TransL,NCsl,ivs,caus
2615,73,23,6,Loc,TransL,NCsl,base,caus
2616,73,24,7,Loc,TransL,NCsl,base,caus
2617,73,25,5,Loc,TransL,NCsl,ivs,base
2618,73,26,5,Loc,TransL,NCsl,ivs,base
2619,73,27,7,Loc,TransL,NCsl,base,base
2620,73,28,7,Loc,TransL,NCsl,base,base
2621,73,29,7,Poss,TransL,NCsl,ivs,caus
2622,73,30,6,Poss,TransL,NCsl,ivs,caus
2623,73,31,7,Poss,TransL,NCsl,base,caus
2624,73,32,7,Poss,TransL,NCsl,base,caus
2625,73,33,6,Poss,TransL,NCsl,ivs,base
2626,73,34,6,Poss,TransL,NCsl,ivs,base
2627,73,35,7,Poss,TransL,NCsl,base,base
2628,73,36,7,Poss,TransL,NCsl,base,base
2629,74,1,7,PhsH,TransH,Csl,ivs,caus
2630,74,2,4,PhsH,TransH,Csl,ivs,caus
2631,74,3,7,PhsH,TransH,Csl,base,caus
2632,74,4,7,PhsH,TransH,Csl,base,caus
2633,74,5,5,PhsH,TransH,Csl,ivs,base
2634,74,6,3,PhsH,TransH,Csl,ivs,base
2635,74,7,3,PhsH,TransH,Csl,base,base
2636,74,8,7,PhsH,TransH,Csl,base,base
2637,74,9,6,PhsL,TransL,Csl,ivs,caus
2638,74,10,6,PhsL,TransL,Csl,ivs,caus
2639,74,11,7,PhsL,TransL,Csl,base,caus
2640,74,12,7,PhsL,TransL,Csl,base,caus
2641,74,13,7,PhsL,TransL,Csl,ivs,base
2642,74,14,7,PhsL,TransL,Csl,ivs,base
2643,74,15,7,PhsL,TransL,Csl,base,base
2644,74,16,7,PhsL,TransL,Csl,base,base
2645,74,17,6,Aff,TransL,Csl,ivs,caus
2646,74,18,7,Aff,TransL,Csl,ivs,caus
2647,74,19,7,Aff,TransL,Csl,ivs,base
2648,74,20,3,Aff,TransL,Csl,ivs,base
2649,74,21,7,Loc,TransL,NCsl,ivs,caus
2650,74,22,7,Loc,TransL,NCsl,ivs,caus
2651,74,23,6,Loc,TransL,NCsl,base,caus
2652,74,24,7,Loc,TransL,NCsl,base,caus
2653,74,25,5,Loc,TransL,NCsl,ivs,base
2654,74,26,7,Loc,TransL,NCsl,ivs,base
2655,74,27,4,Loc,TransL,NCsl,base,base
2656,74,28,7,Loc,TransL,NCsl,base,base
2657,74,29,6,Poss,TransL,NCsl,ivs,caus
2658,74,30,5,Poss,TransL,NCsl,ivs,caus
2659,74,31,7,Poss,TransL,NCsl,base,caus
2660,74,32,7,Poss,TransL,NCsl,base,caus
2661,74,33,7,Poss,TransL,NCsl,ivs,base
2662,74,34,7,Poss,TransL,NCsl,ivs,base
2663,74,35,7,Poss,TransL,NCsl,base,base
2664,74,36,7,Poss,TransL,NCsl,base,base
2665,75,1,6,PhsH,TransH,Csl,ivs,caus
2666,75,2,4,PhsH,TransH,Csl,ivs,caus
2667,75,3,6,PhsH,TransH,Csl,base,caus
2668,75,4,4,PhsH,TransH,Csl,base,caus
2669,75,5,5,PhsH,TransH,Csl,ivs,base
2670,75,6,5,PhsH,TransH,Csl,ivs,base
2671,75,7,4,PhsH,TransH,Csl,base,base
2672,75,8,5,PhsH,TransH,Csl,base,base
2673,75,9,4,PhsL,TransL,Csl,ivs,caus
2674,75,10,4,PhsL,TransL,Csl,ivs,caus
2675,75,11,6,PhsL,TransL,Csl,base,caus
2676,75,12,4,PhsL,TransL,Csl,base,caus
2677,75,13,5,PhsL,TransL,Csl,ivs,base
2678,75,14,5,PhsL,TransL,Csl,ivs,base
2679,75,15,5,PhsL,TransL,Csl,base,base
2680,75,16,6,PhsL,TransL,Csl,base,base
2681,75,17,6,Aff,TransL,Csl,ivs,caus
2682,75,18,4,Aff,TransL,Csl,ivs,caus
2683,75,19,5,Aff,TransL,Csl,ivs,base
2684,75,20,5,Aff,TransL,Csl,ivs,base
2685,75,21,6,Loc,TransL,NCsl,ivs,caus
2686,75,22,5,Loc,TransL,NCsl,ivs,caus
2687,75,23,5,Loc,TransL,NCsl,base,caus
2688,75,24,6,Loc,TransL,NCsl,base,caus
2689,75,25,5,Loc,TransL,NCsl,ivs,base
2690,75,26,4,Loc,TransL,NCsl,ivs,base
2691,75,27,6,Loc,TransL,NCsl,base,base
2692,75,28,6,Loc,TransL,NCsl,base,base
2693,75,29,5,Poss,TransL,NCsl,ivs,caus
2694,75,30,5,Poss,TransL,NCsl,ivs,caus
2695,75,31,5,Poss,TransL,NCsl,base,caus
2696,75,32,6,Poss,TransL,NCsl,base,caus
2697,75,33,4,Poss,TransL,NCsl,ivs,base
2698,75,34,6,Poss,TransL,NCsl,ivs,base
2699,75,35,5,Poss,TransL,NCsl,base,base
2700,75,36,5,Poss,TransL,NCsl,base,base
2701,76,1,7,PhsH,TransH,Csl,ivs,caus
2702,76,2,6,PhsH,TransH,Csl,ivs,caus
2703,76,3,7,PhsH,TransH,Csl,base,caus
2704,76,4,7,PhsH,TransH,Csl,base,caus
2705,76,5,7,PhsH,TransH,Csl,ivs,base
2706,76,6,6,PhsH,TransH,Csl,ivs,base
2707,76,7,7,PhsH,TransH,Csl,base,base
2708,76,8,7,PhsH,TransH,Csl,base,base
2709,76,9,5,PhsL,TransL,Csl,ivs,caus
2710,76,10,5,PhsL,TransL,Csl,ivs,caus
2711,76,11,7,PhsL,TransL,Csl,base,caus
2712,76,12,7,PhsL,TransL,Csl,base,caus
2713,76,13,7,PhsL,TransL,Csl,ivs,base
2714,76,14,7,PhsL,TransL,Csl,ivs,base
2715,76,15,7,PhsL,TransL,Csl,base,base
2716,76,16,7,PhsL,TransL,Csl,base,base
2717,76,17,7,Aff,TransL,Csl,ivs,caus
2718,76,18,7,Aff,TransL,Csl,ivs,caus
2719,76,19,7,Aff,TransL,Csl,ivs,base
2720,76,20,7,Aff,TransL,Csl,ivs,base
2721,76,21,6,Loc,TransL,NCsl,ivs,caus
2722,76,22,7,Loc,TransL,NCsl,ivs,caus
2723,76,23,7,Loc,TransL,NCsl,base,caus
2724,76,24,7,Loc,TransL,NCsl,base,caus
2725,76,25,7,Loc,TransL,NCsl,ivs,base
2726,76,26,7,Loc,TransL,NCsl,ivs,base
2727,76,27,7,Loc,TransL,NCsl,base,base
2728,76,28,7,Loc,TransL,NCsl,base,base
2729,76,29,7,Poss,TransL,NCsl,ivs,caus
2730,76,30,7,Poss,TransL,NCsl,ivs,caus
2731,76,31,7,Poss,TransL,NCsl,base,caus
2732,76,32,7,Poss,TransL,NCsl,base,caus
2733,76,33,7,Poss,TransL,NCsl,ivs,base
2734,76,34,7,Poss,TransL,NCsl,ivs,base
2735,76,35,7,Poss,TransL,NCsl,base,base
2736,76,36,7,Poss,TransL,NCsl,base,base
2737,77,1,7,PhsH,TransH,Csl,ivs,caus
2738,77,2,4,PhsH,TransH,Csl,ivs,caus
2739,77,3,6,PhsH,TransH,Csl,base,caus
2740,77,4,4,PhsH,TransH,Csl,base,caus
2741,77,5,6,PhsH,TransH,Csl,ivs,base
2742,77,6,6,PhsH,TransH,Csl,ivs,base
2743,77,7,4,PhsH,TransH,Csl,base,base
2744,77,8,7,PhsH,TransH,Csl,base,base
2745,77,9,7,PhsL,TransL,Csl,ivs,caus
2746,77,10,2,PhsL,TransL,Csl,ivs,caus
2747,77,11,7,PhsL,TransL,Csl,base,caus
2748,77,12,5,PhsL,TransL,Csl,base,caus
2749,77,13,7,PhsL,TransL,Csl,ivs,base
2750,77,14,7,PhsL,TransL,Csl,ivs,base
2751,77,15,7,PhsL,TransL,Csl,base,base
2752,77,16,7,PhsL,TransL,Csl,base,base
2753,77,17,7,Aff,TransL,Csl,ivs,caus
2754,77,18,7,Aff,TransL,Csl,ivs,caus
2755,77,19,7,Aff,TransL,Csl,ivs,base
2756,77,20,2,Aff,TransL,Csl,ivs,base
2757,77,21,7,Loc,TransL,NCsl,ivs,caus
2758,77,22,5,Loc,TransL,NCsl,ivs,caus
2759,77,23,7,Loc,TransL,NCsl,base,caus
2760,77,24,7,Loc,TransL,NCsl,base,caus
2761,77,25,5,Loc,TransL,NCsl,ivs,base
2762,77,26,7,Loc,TransL,NCsl,ivs,base
2763,77,27,7,Loc,TransL,NCsl,base,base
2764,77,28,7,Loc,TransL,NCsl,base,base
2765,77,29,5,Poss,TransL,NCsl,ivs,caus
2766,77,30,6,Poss,TransL,NCsl,ivs,caus
2767,77,31,7,Poss,TransL,NCsl,base,caus
2768,77,32,7,Poss,TransL,NCsl,base,caus
2769,77,33,7,Poss,TransL,NCsl,ivs,base
2770,77,34,7,Poss,TransL,NCsl,ivs,base
2771,77,35,7,Poss,TransL,NCsl,base,base
2772,77,36,7,Poss,TransL,NCsl,base,base
2773,78,1,7,PhsH,TransH,Csl,ivs,caus
2774,78,2,2,PhsH,TransH,Csl,ivs,caus
2775,78,3,7,PhsH,TransH,Csl,base,caus
2776,78,4,3,PhsH,TransH,Csl,base,caus
2777,78,5,6,PhsH,TransH,Csl,ivs,base
2778,78,6,6,PhsH,TransH,Csl,ivs,base
2779,78,7,7,PhsH,TransH,Csl,base,base
2780,78,8,7,PhsH,TransH,Csl,base,base
2781,78,9,5,PhsL,TransL,Csl,ivs,caus
2782,78,10,3,PhsL,TransL,Csl,ivs,caus
2783,78,11,7,PhsL,TransL,Csl,base,caus
2784,78,12,7,PhsL,TransL,Csl,base,caus
2785,78,13,6,PhsL,TransL,Csl,ivs,base
2786,78,14,7,PhsL,TransL,Csl,ivs,base
2787,78,15,6,PhsL,TransL,Csl,base,base
2788,78,16,7,PhsL,TransL,Csl,base,base
2789,78,17,7,Aff,TransL,Csl,ivs,caus
2790,78,18,6,Aff,TransL,Csl,ivs,caus
2791,78,19,5,Aff,TransL,Csl,ivs,base
2792,78,20,5,Aff,TransL,Csl,ivs,base
2793,78,21,7,Loc,TransL,NCsl,ivs,caus
2794,78,22,4,Loc,TransL,NCsl,ivs,caus
2795,78,23,2,Loc,TransL,NCsl,base,caus
2796,78,24,7,Loc,TransL,NCsl,base,caus
2797,78,25,7,Loc,TransL,NCsl,ivs,base
2798,78,26,7,Loc,TransL,NCsl,ivs,base
2799,78,27,7,Loc,TransL,NCsl,base,base
2800,78,28,7,Loc,TransL,NCsl,base,base
2801,78,29,7,Poss,TransL,NCsl,ivs,caus
2802,78,30,7,Poss,TransL,NCsl,ivs,caus
2803,78,31,7,Poss,TransL,NCsl,base,caus
2804,78,32,7,Poss,TransL,NCsl,base,caus
2805,78,33,7,Poss,TransL,NCsl,ivs,base
2806,78,34,7,Poss,TransL,NCsl,ivs,base
2807,78,35,7,Poss,TransL,NCsl,base,base
2808,78,36,7,Poss,TransL,NCsl,base,base
2809,79,1,7,PhsH,TransH,Csl,ivs,caus
2810,79,2,7,PhsH,TransH,Csl,ivs,caus
2811,79,3,7,PhsH,TransH,Csl,base,caus
2812,79,4,7,PhsH,TransH,Csl,base,caus
2813,79,5,1,PhsH,TransH,Csl,ivs,base
2814,79,6,7,PhsH,TransH,Csl,ivs,base
2815,79,7,7,PhsH,TransH,Csl,base,base
2816,79,8,7,PhsH,TransH,Csl,base,base
2817,79,9,6,PhsL,TransL,Csl,ivs,caus
2818,79,10,6,PhsL,TransL,Csl,ivs,caus
2819,79,11,7,PhsL,TransL,Csl,base,caus
2820,79,12,7,PhsL,TransL,Csl,base,caus
2821,79,13,6,PhsL,TransL,Csl,ivs,base
2822,79,14,7,PhsL,TransL,Csl,ivs,base
2823,79,15,7,PhsL,TransL,Csl,base,base
2824,79,16,7,PhsL,TransL,Csl,base,base
2825,79,17,7,Aff,TransL,Csl,ivs,caus
2826,79,18,7,Aff,TransL,Csl,ivs,caus
2827,79,19,7,Aff,TransL,Csl,ivs,base
2828,79,20,7,Aff,TransL,Csl,ivs,base
2829,79,21,7,Loc,TransL,NCsl,ivs,caus
2830,79,22,2,Loc,TransL,NCsl,ivs,caus
2831,79,23,7,Loc,TransL,NCsl,base,caus
2832,79,24,7,Loc,TransL,NCsl,base,caus
2833,79,25,7,Loc,TransL,NCsl,ivs,base
2834,79,26,7,Loc,TransL,NCsl,ivs,base
2835,79,27,7,Loc,TransL,NCsl,base,base
2836,79,28,5,Loc,TransL,NCsl,base,base
2837,79,29,5,Poss,TransL,NCsl,ivs,caus
2838,79,30,3,Poss,TransL,NCsl,ivs,caus
2839,79,31,7,Poss,TransL,NCsl,base,caus
2840,79,32,7,Poss,TransL,NCsl,base,caus
2841,79,33,5,Poss,TransL,NCsl,ivs,base
2842,79,34,7,Poss,TransL,NCsl,ivs,base
2843,79,35,5,Poss,TransL,NCsl,base,base
2844,79,36,3,Poss,TransL,NCsl,base,base
2845,80,1,7,PhsH,TransH,Csl,ivs,caus
2846,80,2,5,PhsH,TransH,Csl,ivs,caus
2847,80,3,6,PhsH,TransH,Csl,base,caus
2848,80,4,7,PhsH,TransH,Csl,base,caus
2849,80,5,7,PhsH,TransH,Csl,ivs,base
2850,80,6,7,PhsH,TransH,Csl,ivs,base
2851,80,7,6,PhsH,TransH,Csl,base,base
2852,80,8,7,PhsH,TransH,Csl,base,base
2853,80,9,5,PhsL,TransL,Csl,ivs,caus
2854,80,10,6,PhsL,TransL,Csl,ivs,caus
2855,80,11,7,PhsL,TransL,Csl,base,caus
2856,80,12,5,PhsL,TransL,Csl,base,caus
2857,80,13,7,PhsL,TransL,Csl,ivs,base
2858,80,14,7,PhsL,TransL,Csl,ivs,base
2859,80,15,7,PhsL,TransL,Csl,base,base
2860,80,16,7,PhsL,TransL,Csl,base,base
2861,80,17,7,Aff,TransL,Csl,ivs,caus
2862,80,18,7,Aff,TransL,Csl,ivs,caus
2863,80,19,7,Aff,TransL,Csl,ivs,base
2864,80,20,6,Aff,TransL,Csl,ivs,base
2865,80,21,7,Loc,TransL,NCsl,ivs,caus
2866,80,22,7,Loc,TransL,NCsl,ivs,caus
2867,80,23,7,Loc,TransL,NCsl,base,caus
2868,80,24,7,Loc,TransL,NCsl,base,caus
2869,80,25,7,Loc,TransL,NCsl,ivs,base
2870,80,26,7,Loc,TransL,NCsl,ivs,base
2871,80,27,7,Loc,TransL,NCsl,base,base
2872,80,28,7,Loc,TransL,NCsl,base,base
2873,80,29,5,Poss,TransL,NCsl,ivs,caus
2874,80,30,6,Poss,TransL,NCsl,ivs,caus
2875,80,31,7,Poss,TransL,NCsl,base,caus
2876,80,32,7,Poss,TransL,NCsl,base,caus
2877,80,33,7,Poss,TransL,NCsl,ivs,base
2878,80,34,7,Poss,TransL,NCsl,ivs,base
2879,80,35,7,Poss,TransL,NCsl,base,base
2880,80,36,7,Poss,TransL,NCsl,base,base
2881,81,1,7,PhsH,TransH,Csl,ivs,caus
2882,81,2,7,PhsH,TransH,Csl,ivs,caus
2883,81,3,7,PhsH,TransH,Csl,base,caus
2884,81,4,7,PhsH,TransH,Csl,base,caus
2885,81,5,7,PhsH,TransH,Csl,ivs,base
2886,81,6,7,PhsH,TransH,Csl,ivs,base
2887,81,7,7,PhsH,TransH,Csl,base,base
2888,81,8,7,PhsH,TransH,Csl,base,base
2889,81,9,7,PhsL,TransL,Csl,ivs,caus
2890,81,10,7,PhsL,TransL,Csl,ivs,caus
2891,81,11,7,PhsL,TransL,Csl,base,caus
2892,81,12,5,PhsL,TransL,Csl,base,caus
2893,81,13,7,PhsL,TransL,Csl,ivs,base
2894,81,14,7,PhsL,TransL,Csl,ivs,base
2895,81,15,7,PhsL,TransL,Csl,base,base
2896,81,16,7,PhsL,TransL,Csl,base,base
2897,81,17,7,Aff,TransL,Csl,ivs,caus
2898,81,18,7,Aff,TransL,Csl,ivs,caus
2899,81,19,7,Aff,TransL,Csl,ivs,base
2900,81,20,7,Aff,TransL,Csl,ivs,base
2901,81,21,7,Loc,TransL,NCsl,ivs,caus
2902,81,22,7,Loc,TransL,NCsl,ivs,caus
2903,81,23,7,Loc,TransL,NCsl,base,caus
2904,81,24,7,Loc,TransL,NCsl,base,caus
2905,81,25,7,Loc,TransL,NCsl,ivs,base
2906,81,26,7,Loc,TransL,NCsl,ivs,base
2907,81,27,7,Loc,TransL,NCsl,base,base
2908,81,28,7,Loc,TransL,NCsl,base,base
2909,81,29,7,Poss,TransL,NCsl,ivs,caus
2910,81,30,7,Poss,TransL,NCsl,ivs,caus
2911,81,31,7,Poss,TransL,NCsl,base,caus
2912,81,32,7,Poss,TransL,NCsl,base,caus
2913,81,33,7,Poss,TransL,NCsl,ivs,base
2914,81,34,7,Poss,TransL,NCsl,ivs,base
2915,81,35,7,Poss,TransL,NCsl,base,base
2916,81,36,7,Poss,TransL,NCsl,base,base
2917,82,1,7,PhsH,TransH,Csl,ivs,caus
2918,82,2,5,PhsH,TransH,Csl,ivs,caus
2919,82,3,7,PhsH,TransH,Csl,base,caus
2920,82,4,7,PhsH,TransH,Csl,base,caus
2921,82,5,7,PhsH,TransH,Csl,ivs,base
2922,82,6,6,PhsH,TransH,Csl,ivs,base
2923,82,7,7,PhsH,TransH,Csl,base,base
2924,82,8,7,PhsH,TransH,Csl,base,base
2925,82,9,5,PhsL,TransL,Csl,ivs,caus
2926,82,10,3,PhsL,TransL,Csl,ivs,caus
2927,82,11,5,PhsL,TransL,Csl,base,caus
2928,82,12,5,PhsL,TransL,Csl,base,caus
2929,82,13,7,PhsL,TransL,Csl,ivs,base
2930,82,14,5,PhsL,TransL,Csl,ivs,base
2931,82,15,6,PhsL,TransL,Csl,base,base
2932,82,16,7,PhsL,TransL,Csl,base,base
2933,82,17,5,Aff,TransL,Csl,ivs,caus
2934,82,18,3,Aff,TransL,Csl,ivs,caus
2935,82,19,6,Aff,TransL,Csl,ivs,base
2936,82,20,3,Aff,TransL,Csl,ivs,base
2937,82,21,7,Loc,TransL,NCsl,ivs,caus
2938,82,22,6,Loc,TransL,NCsl,ivs,caus
2939,82,23,7,Loc,TransL,NCsl,base,caus
2940,82,24,6,Loc,TransL,NCsl,base,caus
2941,82,25,7,Loc,TransL,NCsl,ivs,base
2942,82,26,6,Loc,TransL,NCsl,ivs,base
2943,82,27,7,Loc,TransL,NCsl,base,base
2944,82,28,7,Loc,TransL,NCsl,base,base
2945,82,29,6,Poss,TransL,NCsl,ivs,caus
2946,82,30,6,Poss,TransL,NCsl,ivs,caus
2947,82,31,7,Poss,TransL,NCsl,base,caus
2948,82,32,7,Poss,TransL,NCsl,base,caus
2949,82,33,7,Poss,TransL,NCsl,ivs,base
2950,82,34,7,Poss,TransL,NCsl,ivs,base
2951,82,35,7,Poss,TransL,NCsl,base,base
2952,82,36,7,Poss,TransL,NCsl,base,base
2953,83,1,7,PhsH,TransH,Csl,ivs,caus
2954,83,2,6,PhsH,TransH,Csl,ivs,caus
2955,83,3,7,PhsH,TransH,Csl,base,caus
2956,83,4,7,PhsH,TransH,Csl,base,caus
2957,83,5,7,PhsH,TransH,Csl,ivs,base
2958,83,6,7,PhsH,TransH,Csl,ivs,base
2959,83,7,7,PhsH,TransH,Csl,base,base
2960,83,8,7,PhsH,TransH,Csl,base,base
2961,83,9,3,PhsL,TransL,Csl,ivs,caus
2962,83,10,4,PhsL,TransL,Csl,ivs,caus
2963,83,11,7,PhsL,TransL,Csl,base,caus
2964,83,12,4,PhsL,TransL,Csl,base,caus
2965,83,13,6,PhsL,TransL,Csl,ivs,base
2966,83,14,6,PhsL,TransL,Csl,ivs,base
2967,83,15,4,PhsL,TransL,Csl,base,base
2968,83,16,7,PhsL,TransL,Csl,base,base
2969,83,17,5,Aff,TransL,Csl,ivs,caus
2970,83,18,6,Aff,TransL,Csl,ivs,caus
2971,83,19,3,Aff,TransL,Csl,ivs,base
2972,83,20,3,Aff,TransL,Csl,ivs,base
2973,83,21,5,Loc,TransL,NCsl,ivs,caus
2974,83,22,7,Loc,TransL,NCsl,ivs,caus
2975,83,23,7,Loc,TransL,NCsl,base,caus
2976,83,24,7,Loc,TransL,NCsl,base,caus
2977,83,25,4,Loc,TransL,NCsl,ivs,base
2978,83,26,3,Loc,TransL,NCsl,ivs,base
2979,83,27,7,Loc,TransL,NCsl,base,base
2980,83,28,6,Loc,TransL,NCsl,base,base
2981,83,29,7,Poss,TransL,NCsl,ivs,caus
2982,83,30,4,Poss,TransL,NCsl,ivs,caus
2983,83,31,6,Poss,TransL,NCsl,base,caus
2984,83,32,6,Poss,TransL,NCsl,base,caus
2985,83,33,7,Poss,TransL,NCsl,ivs,base
2986,83,34,7,Poss,TransL,NCsl,ivs,base
2987,83,35,7,Poss,TransL,NCsl,base,base
2988,83,36,7,Poss,TransL,NCsl,base,base
2989,84,1,6,PhsH,TransH,Csl,ivs,caus
2990,84,2,5,PhsH,TransH,Csl,ivs,caus
2991,84,3,6,PhsH,TransH,Csl,base,caus
2992,84,4,5,PhsH,TransH,Csl,base,caus
2993,84,5,6,PhsH,TransH,Csl,ivs,base
2994,84,6,7,PhsH,TransH,Csl,ivs,base
2995,84,7,6,PhsH,TransH,Csl,base,base
2996,84,8,6,PhsH,TransH,Csl,base,base
2997,84,9,6,PhsL,TransL,Csl,ivs,caus
2998,84,10,5,PhsL,TransL,Csl,ivs,caus
2999,84,11,7,PhsL,TransL,Csl,base,caus
3000,84,12,6,PhsL,TransL,Csl,base,caus
3001,84,13,7,PhsL,TransL,Csl,ivs,base
3002,84,14,6,PhsL,TransL,Csl,ivs,base
3003,84,15,6,PhsL,TransL,Csl,base,base
3004,84,16,6,PhsL,TransL,Csl,base,base
3005,84,17,7,Aff,TransL,Csl,ivs,caus
3006,84,18,5,Aff,TransL,Csl,ivs,caus
3007,84,19,6,Aff,TransL,Csl,ivs,base
3008,84,20,5,Aff,TransL,Csl,ivs,base
3009,84,21,6,Loc,TransL,NCsl,ivs,caus
3010,84,22,6,Loc,TransL,NCsl,ivs,caus
3011,84,23,6,Loc,TransL,NCsl,base,caus
3012,84,24,7,Loc,TransL,NCsl,base,caus
3013,84,25,6,Loc,TransL,NCsl,ivs,base
3014,84,26,7,Loc,TransL,NCsl,ivs,base
3015,84,27,3,Loc,TransL,NCsl,base,base
3016,84,28,6,Loc,TransL,NCsl,base,base
3017,84,29,7,Poss,TransL,NCsl,ivs,caus
3018,84,30,6,Poss,TransL,NCsl,ivs,caus
3019,84,31,7,Poss,TransL,NCsl,base,caus
3020,84,32,7,Poss,TransL,NCsl,base,caus
3021,84,33,7,Poss,TransL,NCsl,ivs,base
3022,84,34,7,Poss,TransL,NCsl,ivs,base
3023,84,35,7,Poss,TransL,NCsl,base,base
3024,84,36,7,Poss,TransL,NCsl,base,base
3025,85,1,6,PhsH,TransH,Csl,ivs,caus
3026,85,2,5,PhsH,TransH,Csl,ivs,caus
3027,85,3,7,PhsH,TransH,Csl,base,caus
3028,85,4,5,PhsH,TransH,Csl,base,caus
3029,85,5,5,PhsH,TransH,Csl,ivs,base
3030,85,6,4,PhsH,TransH,Csl,ivs,base
3031,85,7,5,PhsH,TransH,Csl,base,base
3032,85,8,5,PhsH,TransH,Csl,base,base
3033,85,9,5,PhsL,TransL,Csl,ivs,caus
3034,85,10,5,PhsL,TransL,Csl,ivs,caus
3035,85,11,5,PhsL,TransL,Csl,base,caus
3036,85,12,5,PhsL,TransL,Csl,base,caus
3037,85,13,5,PhsL,TransL,Csl,ivs,base
3038,85,14,5,PhsL,TransL,Csl,ivs,base
3039,85,15,5,PhsL,TransL,Csl,base,base
3040,85,16,5,PhsL,TransL,Csl,base,base
3041,85,17,5,Aff,TransL,Csl,ivs,caus
3042,85,18,5,Aff,TransL,Csl,ivs,caus
3043,85,19,5,Aff,TransL,Csl,ivs,base
3044,85,20,5,Aff,TransL,Csl,ivs,base
3045,85,21,7,Loc,TransL,NCsl,ivs,caus
3046,85,22,5,Loc,TransL,NCsl,ivs,caus
3047,85,23,5,Loc,TransL,NCsl,base,caus
3048,85,24,5,Loc,TransL,NCsl,base,caus
3049,85,25,5,Loc,TransL,NCsl,ivs,base
3050,85,26,5,Loc,TransL,NCsl,ivs,base
3051,85,27,6,Loc,TransL,NCsl,base,base
3052,85,28,5,Loc,TransL,NCsl,base,base
3053,85,29,5,Poss,TransL,NCsl,ivs,caus
3054,85,30,5,Poss,TransL,NCsl,ivs,caus
3055,85,31,6,Poss,TransL,NCsl,base,caus
3056,85,32,6,Poss,TransL,NCsl,base,caus
3057,85,33,5,Poss,TransL,NCsl,ivs,base
3058,85,34,5,Poss,TransL,NCsl,ivs,base
3059,85,35,5,Poss,TransL,NCsl,base,base
3060,85,36,6,Poss,TransL,NCsl,base,base
3061,86,1,7,PhsH,TransH,Csl,ivs,caus
3062,86,2,7,PhsH,TransH,Csl,ivs,caus
3063,86,3,7,PhsH,TransH,Csl,base,caus
3064,86,4,7,PhsH,TransH,Csl,base,caus
3065,86,5,7,PhsH,TransH,Csl,ivs,base
3066,86,6,7,PhsH,TransH,Csl,ivs,base
3067,86,7,7,PhsH,TransH,Csl,base,base
3068,86,8,7,PhsH,TransH,Csl,base,base
3069,86,9,7,PhsL,TransL,Csl,ivs,caus
3070,86,10,3,PhsL,TransL,Csl,ivs,caus
3071,86,11,7,PhsL,TransL,Csl,base,caus
3072,86,12,3,PhsL,TransL,Csl,base,caus
3073,86,13,1,PhsL,TransL,Csl,ivs,base
3074,86,14,7,PhsL,TransL,Csl,ivs,base
3075,86,15,7,PhsL,TransL,Csl,base,base
3076,86,16,7,PhsL,TransL,Csl,base,base
